YEAR,STATE_NAME,COMMODITY_DESC,STATISTICCAT_DESC,UNIT_DESC,total_cattle_value
1990,GEORGIA,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",378
1990,HAWAII,CATTLE,"INVENTORY, AVG",HEAD,11
1990,ILLINOIS,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1990,ILLINOIS,CATTLE,SALES,HEAD,88
1990,ILLINOIS,CATTLE,SALES,LB,1
1990,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",HEAD,44
1990,ILLINOIS,CATTLE,SLAUGHTERED,HEAD,6
1990,KANSAS,CATTLE,"CALF CROP",HEAD,42
1990,KANSAS,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",7
1990,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,1103
1990,MAINE,CATTLE,"LOSS, DEATH",HEAD,4
1990,MAINE,CATTLE,"SHIPMENTS IN",HEAD,6
1990,MASSACHUSETTS,CATTLE,"LOSS, DEATH",HEAD,3
1990,MASSACHUSETTS,CATTLE,SALES,$,8
1990,MICHIGAN,CATTLE,"LOSS, DEATH",HEAD,60
1990,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,84
1990,MINNESOTA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",1
1990,MISSISSIPPI,CATTLE,"LOSS, DEATH",HEAD,30
1990,MISSISSIPPI,CATTLE,SALES,HEAD,304
1990,MISSISSIPPI,CATTLE,SLAUGHTERED,HEAD,3
1990,MONTANA,CATTLE,"SHIPMENTS IN",HEAD,142
1990,MONTANA,CATTLE,SLAUGHTERED,HEAD,28
1990,NEBRASKA,CATTLE,"CALF CROP",HEAD,231
1990,NEBRASKA,CATTLE,"INVENTORY, AVG",HEAD,362
1990,NEBRASKA,CATTLE,PLACEMENTS,HEAD,821
1990,NEVADA,CATTLE,"INVENTORY, AVG",HEAD,770
1990,NEVADA,CATTLE,PRODUCTION,$,118
1990,NEVADA,CATTLE,PRODUCTION,LB,159
1990,"NEW JERSEY",CATTLE,"INVENTORY, AVG",HEAD,26
1990,"NEW JERSEY",CATTLE,VALUE,$,892
1990,"NEW MEXICO",CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
1990,"NEW MEXICO",CATTLE,VALUE,$,5
1990,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,39
1990,"NORTH DAKOTA",CATTLE,"GROSS INCOME",$,438
1990,"NORTH DAKOTA",CATTLE,PRODUCTION,LB,523
1990,OHIO,CATTLE,PRODUCTION,LB,685
1990,OKLAHOMA,CATTLE,"CALF CROP",HEAD,1
1990,OKLAHOMA,CATTLE,"SHIPMENTS IN",HEAD,1
1990,OREGON,CATTLE,"CALF CROP",HEAD,640
1990,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,253
1990,"RHODE ISLAND",CATTLE,"PRICE RECEIVED","$ / CWT",61
1990,"RHODE ISLAND",CATTLE,"SHIPMENTS IN",HEAD,300
1990,"RHODE ISLAND",CATTLE,VALUE,$,166
1990,"SOUTH CAROLINA",CATTLE,"INVENTORY, AVG",HEAD,951
1990,"SOUTH DAKOTA",CATTLE,"GROSS INCOME",$,1
1990,"SOUTH DAKOTA",CATTLE,"PRICE RECEIVED","$ / CWT",76.6
1990,"SOUTH DAKOTA",CATTLE,"PRICE RECEIVED","$ / HEAD",1
1990,TENNESSEE,CATTLE,"LOSS, DEATH",HEAD,40
1990,TEXAS,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",26
1990,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,241
1990,UNKNOWN,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",57
1990,UTAH,CATTLE,"GROSS INCOME",$,283
1990,VIRGINIA,CATTLE,PRODUCTION,$,407
1990,VIRGINIA,CATTLE,PRODUCTION,LB,571
1990,WASHINGTON,CATTLE,PRODUCTION,$,472
1990,"WEST VIRGINIA",CATTLE,SALES,HEAD,89
1990,WISCONSIN,CATTLE,"CALF CROP",HEAD,185
1990,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,365
1990,WISCONSIN,CATTLE,SALES,HEAD,725
1990,WYOMING,CATTLE,"PRICE RECEIVED","$ / CWT",76.3
1990,WYOMING,CATTLE,PRODUCTION,LB,468
1990,WYOMING,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",6
1991,ARIZONA,CATTLE,"GROSS INCOME",$,522
1991,ARIZONA,CATTLE,"INVENTORY, AVG",HEAD,95
1991,ARIZONA,CATTLE,SALES,HEAD,73
1991,ARIZONA,CATTLE,SLAUGHTERED,HEAD,3
1991,CALIFORNIA,CATTLE,SLAUGHTERED,HEAD,83
1991,COLORADO,CATTLE,"INVENTORY, AVG",HEAD,77
1991,CONNECTICUT,CATTLE,VALUE,$,1
1991,DELAWARE,CATTLE,"INVENTORY, AVG",HEAD,9
1991,DELAWARE,CATTLE,PRODUCTION,$,5
1991,GEORGIA,CATTLE,"INVENTORY, AVG",HEAD,107
1991,GEORGIA,CATTLE,PRODUCTION,$,251
1991,GEORGIA,CATTLE,SALES,HEAD,605
1991,HAWAII,CATTLE,"CALF CROP",HEAD,12
1991,HAWAII,CATTLE,"SALES FOR SLAUGHTER",HEAD,3
1991,IDAHO,CATTLE,"LOSS, DEATH",HEAD,22
1991,IDAHO,CATTLE,SLAUGHTERED,HEAD,3
1991,ILLINOIS,CATTLE,"INVENTORY, AVG",HEAD,32
1991,ILLINOIS,CATTLE,SALES,HEAD,36
1991,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",HEAD,59
1991,ILLINOIS,CATTLE,"SHIPMENTS IN",HEAD,410
1991,IOWA,CATTLE,"LOSS, DEATH",HEAD,65
1991,KANSAS,CATTLE,"CALF CROP",HEAD,68
1991,KANSAS,CATTLE,SALES,$,4
1991,KANSAS,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",6
1991,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,4
1991,LOUISIANA,CATTLE,"PRICE RECEIVED","$ / CWT",60
1991,LOUISIANA,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",441
1991,MAINE,CATTLE,PRODUCTION,$,21
1991,MAINE,CATTLE,SALES,HEAD,20
1991,MARYLAND,CATTLE,"INVENTORY, AVG",HEAD,904
1991,MASSACHUSETTS,CATTLE,VALUE,$,1
1991,MICHIGAN,CATTLE,"SHIPMENTS IN",HEAD,98
1991,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,309
1991,MINNESOTA,CATTLE,PRODUCTION,LB,1
1991,MISSISSIPPI,CATTLE,"CALF CROP",HEAD,650
1991,MISSISSIPPI,CATTLE,"PRICE RECEIVED","$ / CWT",61.8
1991,MISSISSIPPI,CATTLE,PRODUCTION,$,272
1991,NEBRASKA,CATTLE,"CALF CROP",HEAD,147
1991,NEBRASKA,CATTLE,"INVENTORY, AVG",HEAD,1452
1991,NEBRASKA,CATTLE,PLACEMENTS,HEAD,56
1991,NEBRASKA,CATTLE,PRODUCTION,$,2
1991,NEBRASKA,CATTLE,SLAUGHTERED,HEAD,6
1991,NEVADA,CATTLE,"GROSS INCOME",$,144
1991,NEVADA,CATTLE,SALES,$,142
1991,"NEW HAMPSHIRE",CATTLE,"PRICE RECEIVED","$ / CWT",63
1991,"NEW HAMPSHIRE",CATTLE,"SHIPMENTS IN",HEAD,1
1991,"NEW JERSEY",CATTLE,PRODUCTION,LB,19
1991,"NEW JERSEY",CATTLE,SALES,LB,21
1991,"NEW MEXICO",CATTLE,SALES,HEAD,1
1991,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,55
1991,"NORTH CAROLINA",CATTLE,"CALF CROP",HEAD,440
1991,"NORTH DAKOTA",CATTLE,SLAUGHTERED,HEAD,4
1991,OKLAHOMA,CATTLE,"GROSS INCOME",$,2
1991,OKLAHOMA,CATTLE,"LOSS, DEATH",HEAD,85
1991,OKLAHOMA,CATTLE,SALES,$,2
1991,OREGON,CATTLE,"LOSS, DEATH",HEAD,45
1991,OREGON,CATTLE,"SHIPMENTS IN",HEAD,58
1991,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,213
1991,PENNSYLVANIA,CATTLE,VALUE,$,18
1991,"RHODE ISLAND",CATTLE,"SHIPMENTS IN",HEAD,300
1991,"SOUTH CAROLINA",CATTLE,"INVENTORY, AVG",HEAD,1550
1991,"SOUTH CAROLINA",CATTLE,"PRICE RECEIVED","$ / CWT",62.1
1991,"SOUTH DAKOTA",CATTLE,"INVENTORY, AVG",HEAD,136
1991,"SOUTH DAKOTA",CATTLE,SLAUGHTERED,HEAD,490
1991,TENNESSEE,CATTLE,"PRICE RECEIVED","$ / CWT",65.4
1991,TENNESSEE,CATTLE,SALES,HEAD,379
1991,TEXAS,CATTLE,SALES,LB,8
1991,TEXAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,4
1991,TEXAS,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
1991,TEXAS,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",6
1991,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,862
1991,UTAH,CATTLE,"SHIPMENTS IN",HEAD,86
1991,UTAH,CATTLE,SLAUGHTERED,HEAD,5
1991,VERMONT,CATTLE,SALES,LB,65
1991,"WEST VIRGINIA",CATTLE,PRODUCTION,LB,142
1991,"WEST VIRGINIA",CATTLE,SALES,$,97
1991,"WEST VIRGINIA",CATTLE,SALES,HEAD,120
1991,"WEST VIRGINIA",CATTLE,SLAUGHTERED,"LB, LIVE BASIS",14
1991,WISCONSIN,CATTLE,"CALF CROP",HEAD,70
1991,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,941
1991,WISCONSIN,CATTLE,SLAUGHTERED,HEAD,10
1992,ALABAMA,CATTLE,"SHIPMENTS IN",HEAD,84
1992,ALASKA,CATTLE,"GROSS INCOME",$,1
1992,ARKANSAS,CATTLE,SLAUGHTERED,HEAD,27
1992,CALIFORNIA,CATTLE,"CALF CROP",HEAD,1
1992,CALIFORNIA,CATTLE,"SHIPMENTS IN",HEAD,630
1992,COLORADO,CATTLE,SALES,HEAD,2
1992,CONNECTICUT,CATTLE,"INVENTORY, AVG",HEAD,34
1992,GEORGIA,CATTLE,"LOSS, DEATH",HEAD,37
1992,HAWAII,CATTLE,"LOSS, DEATH",HEAD,5
1992,HAWAII,CATTLE,PRODUCTION,$,23
1992,IDAHO,CATTLE,SALES,HEAD,875
1992,ILLINOIS,CATTLE,"GROSS INCOME",$,728
1992,ILLINOIS,CATTLE,SALES,HEAD,76
1992,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",HEAD,7
1992,INDIANA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",86
1992,KANSAS,CATTLE,"CALF CROP",HEAD,95
1992,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,902
1992,KENTUCKY,CATTLE,PRODUCTION,$,540
1992,KENTUCKY,CATTLE,SALES,HEAD,955
1992,LOUISIANA,CATTLE,VALUE,$,3
1992,MAINE,CATTLE,SALES,HEAD,20
1992,MICHIGAN,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1992,MICHIGAN,CATTLE,SALES,HEAD,38
1992,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,885
1992,MISSISSIPPI,CATTLE,"SHIPMENTS IN",HEAD,15
1992,MISSOURI,CATTLE,SALES,HEAD,895
1992,MONTANA,CATTLE,SALES,LB,1
1992,NEBRASKA,CATTLE,"CALF CROP",HEAD,313
1992,NEBRASKA,CATTLE,"INVENTORY, AVG",HEAD,1202
1992,NEBRASKA,CATTLE,PLACEMENTS,HEAD,206
1992,NEBRASKA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1992,NEBRASKA,CATTLE,"SHIPMENTS IN",HEAD,3
1992,NEVADA,CATTLE,"INVENTORY, AVG",HEAD,5
1992,NEVADA,CATTLE,VALUE,$,1
1992,"NEW HAMPSHIRE",CATTLE,SALES,$,5
1992,"NEW JERSEY",CATTLE,SALES,LB,22
1992,"NEW MEXICO",CATTLE,"LOSS, DEATH",HEAD,33
1992,"NEW MEXICO",CATTLE,PRODUCTION,LB,648
1992,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,56
1992,"NORTH CAROLINA",CATTLE,"PRICE RECEIVED","$ / HEAD",1
1992,OKLAHOMA,CATTLE,SALES,HEAD,295
1992,OKLAHOMA,CATTLE,SALES,LB,2
1992,OKLAHOMA,CATTLE,"SHIPMENTS IN",HEAD,1
1992,OREGON,CATTLE,SALES,HEAD,400
1992,PENNSYLVANIA,CATTLE,"GROSS INCOME",$,454
1992,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,30
1992,"RHODE ISLAND",CATTLE,PRODUCTION,LB,1
1992,"SOUTH CAROLINA",CATTLE,"CALF CROP",HEAD,225
1992,"SOUTH CAROLINA",CATTLE,"INVENTORY, AVG",HEAD,556
1992,"SOUTH CAROLINA",CATTLE,"LOSS, DEATH",HEAD,17
1992,TEXAS,CATTLE,SALES,HEAD,130
1992,TEXAS,CATTLE,SLAUGHTERED,HEAD,5
1992,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,755
1992,UTAH,CATTLE,"GROSS INCOME",$,276
1992,VERMONT,CATTLE,SALES,HEAD,32
1992,VIRGINIA,CATTLE,"INVENTORY, AVG",HEAD,137
1992,WASHINGTON,CATTLE,SALES,LB,841
1992,"WEST VIRGINIA",CATTLE,SALES,$,99
1992,WISCONSIN,CATTLE,"CALF CROP",HEAD,123
1992,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,666
1992,WISCONSIN,CATTLE,SLAUGHTERED,HEAD,197
1992,WISCONSIN,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",387
1993,ALABAMA,CATTLE,"LOSS, DEATH",HEAD,38
1993,ALASKA,CATTLE,"PRICE RECEIVED","$ / HEAD",960
1993,ARIZONA,CATTLE,"INVENTORY, AVG",HEAD,102
1993,ARIZONA,CATTLE,"LOSS, DEATH",HEAD,30
1993,ARIZONA,CATTLE,"SALES FOR SLAUGHTER",HEAD,627
1993,ARIZONA,CATTLE,SLAUGHTERED,HEAD,3
1993,ARKANSAS,CATTLE,"INVENTORY, AVG",HEAD,63
1993,ARKANSAS,CATTLE,"SHIPMENTS IN",HEAD,200
1993,CALIFORNIA,CATTLE,PRODUCTION,LB,1
1993,CALIFORNIA,CATTLE,"SHIPMENTS IN",HEAD,700
1993,CALIFORNIA,CATTLE,SLAUGHTERED,HEAD,912
1993,COLORADO,CATTLE,SLAUGHTERED,HEAD,3
1993,CONNECTICUT,CATTLE,SALES,LB,24
1993,FLORIDA,CATTLE,SALES,HEAD,781
1993,IDAHO,CATTLE,"LOSS, DEATH",HEAD,60
1993,IDAHO,CATTLE,PRODUCTION,$,547
1993,ILLINOIS,CATTLE,"CALF CROP",HEAD,600
1993,ILLINOIS,CATTLE,"INVENTORY, AVG",HEAD,59
1993,ILLINOIS,CATTLE,PRODUCTION,$,594
1993,ILLINOIS,CATTLE,SALES,HEAD,63
1993,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",HEAD,5
1993,INDIANA,CATTLE,SALES,HEAD,130
1993,IOWA,CATTLE,PRODUCTION,$,1
1993,KANSAS,CATTLE,"CALF CROP",HEAD,93
1993,KANSAS,CATTLE,"GROSS INCOME",$,4
1993,KANSAS,CATTLE,SLAUGHTERED,HEAD,6
1993,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,910
1993,LOUISIANA,CATTLE,SLAUGHTERED,HEAD,31
1993,MARYLAND,CATTLE,SALES,$,78
1993,MICHIGAN,CATTLE,SALES,HEAD,62
1993,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,113
1993,MINNESOTA,CATTLE,"LOSS, DEATH",HEAD,50
1993,MINNESOTA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",1
1993,MISSISSIPPI,CATTLE,"PRICE RECEIVED","$ / CWT",60.9
1993,MISSISSIPPI,CATTLE,PRODUCTION,$,245
1993,MISSOURI,CATTLE,"SHIPMENTS IN",HEAD,40
1993,NEBRASKA,CATTLE,"CALF CROP",HEAD,106
1993,NEBRASKA,CATTLE,"INVENTORY, AVG",HEAD,1201
1993,NEBRASKA,CATTLE,PLACEMENTS,HEAD,636
1993,NEBRASKA,CATTLE,SLAUGHTERED,HEAD,2
1993,"NEW JERSEY",CATTLE,"LOSS, DEATH",HEAD,2
1993,"NEW JERSEY",CATTLE,SALES,HEAD,20
1993,"NEW JERSEY",CATTLE,SLAUGHTERED,HEAD,18
1993,"NEW JERSEY",CATTLE,SLAUGHTERED,"LB, LIVE BASIS",21
1993,"NEW MEXICO",CATTLE,"PRICE RECEIVED","$ / HEAD",1
1993,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,785
1993,"NEW YORK",CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
1993,"NORTH DAKOTA",CATTLE,"PRICE RECEIVED","$ / HEAD",1
1993,OHIO,CATTLE,SALES,HEAD,180
1993,OHIO,CATTLE,"SHIPMENTS IN",HEAD,60
1993,OKLAHOMA,CATTLE,"PRICE RECEIVED","$ / CWT",80
1993,OREGON,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1993,OREGON,CATTLE,"SHIPMENTS IN",HEAD,40
1993,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,271
1993,PENNSYLVANIA,CATTLE,PRODUCTION,LB,598
1993,"SOUTH CAROLINA",CATTLE,"INVENTORY, AVG",HEAD,308
1993,"SOUTH CAROLINA",CATTLE,"LOSS, DEATH",HEAD,18
1993,"SOUTH CAROLINA",CATTLE,PRODUCTION,$,123
1993,TEXAS,CATTLE,"PRICE RECEIVED","$ / CWT",75.6
1993,TEXAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,676
1993,UNKNOWN,CATTLE,"INVENTORY, AVG",HEAD,7
1993,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,3238
1993,UTAH,CATTLE,SALES,LB,381
1993,VIRGINIA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1993,VIRGINIA,CATTLE,SALES,HEAD,504
1993,WISCONSIN,CATTLE,"CALF CROP",HEAD,54
1993,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,38
1993,WISCONSIN,CATTLE,PRODUCTION,$,682
1993,WISCONSIN,CATTLE,SALES,HEAD,873
1993,WISCONSIN,CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",1
1994,ALABAMA,CATTLE,SALES,HEAD,181
1994,ALABAMA,CATTLE,SLAUGHTERED,HEAD,500
1994,ALASKA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1994,ARIZONA,CATTLE,FEEDLOTS,NUMBER,13
1994,ARIZONA,CATTLE,"LOSS, DEATH",HEAD,30
1994,ARIZONA,CATTLE,SLAUGHTERED,HEAD,393
1994,ARKANSAS,CATTLE,"INVENTORY, AVG",HEAD,61
1994,ARKANSAS,CATTLE,VALUE,$,4
1994,CALIFORNIA,CATTLE,"SALES FOR SLAUGHTER",HEAD,396
1994,COLORADO,CATTLE,"SALES FOR SLAUGHTER",HEAD,1
1994,COLORADO,CATTLE,SLAUGHTERED,HEAD,173
1994,COLORADO,CATTLE,VALUE,$,6
1994,DELAWARE,CATTLE,"LOSS, DEATH",HEAD,1
1994,DELAWARE,CATTLE,SALES,LB,6
1994,FLORIDA,CATTLE,SALES,$,335
1994,GEORGIA,CATTLE,SALES,HEAD,317
1994,GEORGIA,CATTLE,"SHIPMENTS IN",HEAD,106
1994,HAWAII,CATTLE,SALES,HEAD,58
1994,ILLINOIS,CATTLE,FEEDLOTS,NUMBER,7
1994,ILLINOIS,CATTLE,"INVENTORY, AVG",HEAD,30
1994,ILLINOIS,CATTLE,SALES,HEAD,16
1994,ILLINOIS,CATTLE,"SALES FOR SLAUGHTER",HEAD,427
1994,INDIANA,CATTLE,"CALF CROP",HEAD,420
1994,IOWA,CATTLE,"SALES FOR SLAUGHTER",HEAD,225
1994,IOWA,CATTLE,SLAUGHTERED,HEAD,1
1994,KANSAS,CATTLE,"CALF CROP",HEAD,270
1994,KANSAS,CATTLE,"INVENTORY, AVG",HEAD,78
1994,KANSAS,CATTLE,"LOSS, DEATH",HEAD,80
1994,KANSAS,CATTLE,"PRICE RECEIVED","$ / CWT",69.7
1994,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,2504
1994,KENTUCKY,CATTLE,PRODUCTION,$,488
1994,KENTUCKY,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",66
1994,LOUISIANA,CATTLE,SALES,$,159
1994,MAINE,CATTLE,PRODUCTION,$,19
1994,MARYLAND,CATTLE,"PRICE RECEIVED","$ / CWT",57.6
1994,MARYLAND,CATTLE,SALES,LB,81
1994,MASSACHUSETTS,CATTLE,"LOSS, DEATH",HEAD,1
1994,MICHIGAN,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1994,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,334
1994,MINNESOTA,CATTLE,SLAUGHTERED,HEAD,158
1994,MISSISSIPPI,CATTLE,"INVENTORY, AVG",HEAD,57
1994,MISSOURI,CATTLE,"LOSS, DEATH",HEAD,145
1994,MONTANA,CATTLE,SALES,LB,998
1994,MONTANA,CATTLE,SLAUGHTERED,HEAD,2
1994,NEBRASKA,CATTLE,"CALF CROP",HEAD,64
1994,NEBRASKA,CATTLE,"INVENTORY, AVG",HEAD,16
1994,NEBRASKA,CATTLE,PLACEMENTS,HEAD,207
1994,NEBRASKA,CATTLE,"SALES FOR SLAUGHTER",HEAD,910
1994,NEBRASKA,CATTLE,"SHIPMENTS IN",HEAD,3
1994,NEBRASKA,CATTLE,SLAUGHTERED,HEAD,529
1994,NEVADA,CATTLE,"CALF CROP",HEAD,220
1994,NEVADA,CATTLE,"INVENTORY, AVG",HEAD,180
1994,NEVADA,CATTLE,SALES,LB,176
1994,NEVADA,CATTLE,VALUE,$,1
1994,"NEW HAMPSHIRE",CATTLE,SALES,$,7
1994,"NEW JERSEY",CATTLE,"LOSS, DEATH",HEAD,1
1994,"NEW JERSEY",CATTLE,SLAUGHTERED,HEAD,2
1994,"NEW MEXICO",CATTLE,SLAUGHTERED,HEAD,31
1994,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,45
1994,"NEW YORK",CATTLE,PRODUCTION,LB,285
1994,"NEW YORK",CATTLE,SLAUGHTERED,HEAD,207
1994,"NORTH CAROLINA",CATTLE,"PRICE RECEIVED","$ / HEAD",1
1994,OHIO,CATTLE,SLAUGHTERED,HEAD,5
1994,OHIO,CATTLE,VALUE,$,14
1994,OREGON,CATTLE,"LOSS, DEATH",HEAD,48
1994,OREGON,CATTLE,SALES,HEAD,184
1994,OREGON,CATTLE,SALES,LB,522
1994,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,60
1994,PENNSYLVANIA,CATTLE,PRODUCTION,$,404
1994,"RHODE ISLAND",CATTLE,"GROSS INCOME",$,1
1994,"RHODE ISLAND",CATTLE,"LOSS, DEATH",HEAD,400
1994,"RHODE ISLAND",CATTLE,"PRICE RECEIVED","$ / CWT",48
1994,"RHODE ISLAND",CATTLE,PRODUCTION,LB,1
1994,"SOUTH CAROLINA",CATTLE,"INVENTORY, AVG",HEAD,500
1994,"SOUTH CAROLINA",CATTLE,SALES,LB,190
1994,"SOUTH DAKOTA",CATTLE,PRODUCTION,LB,1
1994,"SOUTH DAKOTA",CATTLE,SLAUGHTERED,HEAD,20
1994,TENNESSEE,CATTLE,"SHIPMENTS IN",HEAD,95
1994,TEXAS,CATTLE,"SALES FOR SLAUGHTER",HEAD,729
1994,TEXAS,CATTLE,"SHIPMENTS IN",HEAD,3
1994,TEXAS,CATTLE,SLAUGHTERED,HEAD,25
1994,UNKNOWN,CATTLE,SLAUGHTERED,HEAD,1060
1994,VIRGINIA,CATTLE,"LOSS, DEATH",HEAD,73
1994,WASHINGTON,CATTLE,"SALES FOR SLAUGHTER",HEAD,11
1994,WISCONSIN,CATTLE,"INVENTORY, AVG",HEAD,61
1994,WISCONSIN,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1994,WISCONSIN,CATTLE,PRODUCTION,$,629
1994,WISCONSIN,CATTLE,SALES,$,683
1994,WISCONSIN,CATTLE,SLAUGHTERED,HEAD,54
1994,WISCONSIN,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",1
1995,ALABAMA,CATTLE,SLAUGHTERED,HEAD,176
1995,ALASKA,CATTLE,SALES,HEAD,100
1995,ARIZONA,CATTLE,"SALES FOR SLAUGHTER",HEAD,247
1995,ARKANSAS,CATTLE,"LOSS, DEATH",HEAD,45
1995,ARKANSAS,CATTLE,SLAUGHTERED,HEAD,5
1995,CALIFORNIA,CATTLE,SLAUGHTERED,HEAD,985
1995,COLORADO,CATTLE,SALES,LB,3
1995,DELAWARE,CATTLE,SALES,HEAD,2
1995,FLORIDA,CATTLE,"CALF CROP",HEAD,1
1995,FLORIDA,CATTLE,"INVENTORY, AVG",HEAD,162
1995,FLORIDA,CATTLE,"SHIPMENTS IN",HEAD,63
1995,GEORGIA,CATTLE,"LOSS, DEATH",HEAD,25
1995,HAWAII,CATTLE,SALES,LB,35
1995,IDAHO,CATTLE,"PRICE RECEIVED","$ / CWT",55.3
1995,ILLINOIS,CATTLE,FEEDLOTS,NUMBER,7
1995,ILLINOIS,CATTLE,"INVENTORY, AVG",HEAD,10
1995,ILLINOIS,CATTLE,SALES,HEAD,123
1995,INDIANA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1995,IOWA,CATTLE,"CALF CROP",HEAD,1
1995,IOWA,CATTLE,"LOSS, DEATH",HEAD,115
1995,IOWA,CATTLE,SLAUGHTERED,HEAD,1
1995,KANSAS,CATTLE,"CALF CROP",HEAD,58
1995,KENTUCKY,CATTLE,"INVENTORY, AVG",HEAD,1802
1995,LOUISIANA,CATTLE,"LOSS, DEATH",HEAD,21
1995,LOUISIANA,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1995,MARYLAND,CATTLE,"INVENTORY, AVG",HEAD,701
1995,MARYLAND,CATTLE,"PRICE RECEIVED","$ / HEAD",1
1995,MASSACHUSETTS,CATTLE,"CALF CROP",HEAD,30
1995,MICHIGAN,CATTLE,"LOSS, DEATH",HEAD,58
1995,MINNESOTA,CATTLE,"INVENTORY, AVG",HEAD,103
1995,MISSOURI,CATTLE,SLAUGHTERED,HEAD,2
1995,MONTANA,CATTLE,SALES,$,667
1995,MONTANA,CATTLE,SLAUGHTERED,HEAD,1
1995,NEBRASKA,CATTLE,"CALF CROP",HEAD,155
1995,NEBRASKA,CATTLE,FEEDLOTS,NUMBER,680
1995,NEBRASKA,CATTLE,"INVENTORY, AVG",HEAD,2013
1995,NEBRASKA,CATTLE,PLACEMENTS,HEAD,1027
1995,"NEW JERSEY",CATTLE,SLAUGHTERED,"LB / HEAD, LIVE BASIS",415
1995,"NEW JERSEY",CATTLE,SLAUGHTERED,"LB, LIVE BASIS",24
1995,"NEW MEXICO",CATTLE,"PRICE RECEIVED","$ / CWT",52.4
1995,"NEW MEXICO",CATTLE,SLAUGHTERED,HEAD,19
1995,"NEW YORK",CATTLE,"INVENTORY, AVG",HEAD,333
1995,"NEW YORK",CATTLE,VALUE,$,3
1995,"NORTH CAROLINA",CATTLE,"CALF CROP",HEAD,490
1995,"NORTH CAROLINA",CATTLE,SALES,$,146
1995,OKLAHOMA,CATTLE,SLAUGHTERED,"LB, LIVE BASIS",577
1995,PENNSYLVANIA,CATTLE,"INVENTORY, AVG",HEAD,764
1995,PENNSYLVANIA,CATTLE,SALES,HEAD,438
